endpoint,predicate,local_name,usage_count,text
affymetrix,http://bio2rdf.org/affymetrix_vocabulary:probe-set-id,affymetrix_vocabulary:probe-set-id,1766999,http://bio2rdf.org/affymetrix_vocabulary:probe-set-id affymetrix_vocabulary:probe-set-id affymetrix vocabulary:probe set id affymetrix vocabulary:probe set id affymetrix
affymetrix,http://bio2rdf.org/affymetrix_vocabulary:genechip-array,affymetrix_vocabulary:genechip-array,1766999,http://bio2rdf.org/affymetrix_vocabulary:genechip-array affymetrix_vocabulary:genechip-array affymetrix vocabulary:genechip array affymetrix vocabulary:genechip array affymetrix
affymetrix,http://bio2rdf.org/affymetrix_vocabulary:annotation-description,affymetrix_vocabulary:annotation-description,1766999,http://bio2rdf.org/affymetrix_vocabulary:annotation-description affymetrix_vocabulary:annotation-description affymetrix vocabulary:annotation description affymetrix vocabulary:annotation description affymetrix
affymetrix,http://bio2rdf.org/affymetrix_vocabulary:annotation-date,affymetrix_vocabulary:annotation-date,1766999,http://bio2rdf.org/affymetrix_vocabulary:annotation-date affymetrix_vocabulary:annotation-date affymetrix vocabulary:annotation date affymetrix vocabulary:annotation date affymetrix
affymetrix,http://bio2rdf.org/affymetrix_vocabulary:species-scientific-name,affymetrix_vocabulary:species-scientific-name,1766414,http://bio2rdf.org/affymetrix_vocabulary:species-scientific-name affymetrix_vocabulary:species-scientific-name affymetrix vocabulary:species scientific name affymetrix vocabulary:species scientific name affymetrix
affymetrix,http://bio2rdf.org/affymetrix_vocabulary:transcript,affymetrix_vocabulary:transcript,1764482,http://bio2rdf.org/affymetrix_vocabulary:transcript affymetrix_vocabulary:transcript affymetrix vocabulary:transcript affymetrix vocabulary:transcript affymetrix
affymetrix,http://bio2rdf.org/affymetrix_vocabulary:representative-public-id,affymetrix_vocabulary:representative-public-id,1763672,http://bio2rdf.org/affymetrix_vocabulary:representative-public-id affymetrix_vocabulary:representative-public-id affymetrix vocabulary:representative public id affymetrix vocabulary:representative public id affymetrix
affymetrix,http://bio2rdf.org/affymetrix_vocabulary:target-description,affymetrix_vocabulary:target-description,1763640,http://bio2rdf.org/affymetrix_vocabulary:target-description affymetrix_vocabulary:target-description affymetrix vocabulary:target description affymetrix vocabulary:target description affymetrix
affymetrix,http://bio2rdf.org/affymetrix_vocabulary:sequence-type,affymetrix_vocabulary:sequence-type,1672252,http://bio2rdf.org/affymetrix_vocabulary:sequence-type affymetrix_vocabulary:sequence-type affymetrix vocabulary:sequence type affymetrix vocabulary:sequence type affymetrix
affymetrix,http://bio2rdf.org/affymetrix_vocabulary:alignments,affymetrix_vocabulary:alignments,1489809,http://bio2rdf.org/affymetrix_vocabulary:alignments affymetrix_vocabulary:alignments affymetrix vocabulary:alignments affymetrix vocabulary:alignments affymetrix
affymetrix,http://bio2rdf.org/affymetrix_vocabulary:sequence-source,affymetrix_vocabulary:sequence-source,1362731,http://bio2rdf.org/affymetrix_vocabulary:sequence-source affymetrix_vocabulary:sequence-source affymetrix vocabulary:sequence source affymetrix vocabulary:sequence source affymetrix
affymetrix,http://bio2rdf.org/affymetrix_vocabulary:genome-version,affymetrix_vocabulary:genome-version,1328754,http://bio2rdf.org/affymetrix_vocabulary:genome-version affymetrix_vocabulary:genome-version affymetrix vocabulary:genome version affymetrix vocabulary:genome version affymetrix
affymetrix,http://bio2rdf.org/affymetrix_vocabulary:x-symbol,affymetrix_vocabulary:x-symbol,1160205,http://bio2rdf.org/affymetrix_vocabulary:x-symbol affymetrix_vocabulary:x-symbol affymetrix vocabulary:x symbol affymetrix vocabulary:x symbol affymetrix
affymetrix,http://bio2rdf.org/affymetrix_vocabulary:x-geneid,affymetrix_vocabulary:x-geneid,1150232,http://bio2rdf.org/affymetrix_vocabulary:x-geneid affymetrix_vocabulary:x-geneid affymetrix vocabulary:x geneid affymetrix vocabulary:x geneid affymetrix
affymetrix,http://bio2rdf.org/affymetrix_vocabulary:gene-title,affymetrix_vocabulary:gene-title,1147110,http://bio2rdf.org/affymetrix_vocabulary:gene-title affymetrix_vocabulary:gene-title affymetrix vocabulary:gene title affymetrix vocabulary:gene title affymetrix
affymetrix,http://bio2rdf.org/affymetrix_vocabulary:unigene-cluster-type,affymetrix_vocabulary:unigene-cluster-type,1025200,http://bio2rdf.org/affymetrix_vocabulary:unigene-cluster-type affymetrix_vocabulary:unigene-cluster-type affymetrix vocabulary:unigene cluster type affymetrix vocabulary:unigene cluster type affymetrix
affymetrix,http://bio2rdf.org/affymetrix_vocabulary:x-ensembl,affymetrix_vocabulary:x-ensembl,849357,http://bio2rdf.org/affymetrix_vocabulary:x-ensembl affymetrix_vocabulary:x-ensembl affymetrix vocabulary:x ensembl affymetrix vocabulary:x ensembl affymetrix
affymetrix,http://bio2rdf.org/affymetrix_vocabulary:chromosomal-location,affymetrix_vocabulary:chromosomal-location,702682,http://bio2rdf.org/affymetrix_vocabulary:chromosomal-location affymetrix_vocabulary:chromosomal-location affymetrix vocabulary:chromosomal location affymetrix vocabulary:chromosomal location affymetrix
affymetrix,http://bio2rdf.org/affymetrix_vocabulary:x-omim,affymetrix_vocabulary:x-omim,384747,http://bio2rdf.org/affymetrix_vocabulary:x-omim affymetrix_vocabulary:x-omim affymetrix vocabulary:x omim affymetrix vocabulary:x omim affymetrix
affymetrix,http://bio2rdf.org/affymetrix_vocabulary:trans-membrane,affymetrix_vocabulary:trans-membrane,350093,http://bio2rdf.org/affymetrix_vocabulary:trans-membrane affymetrix_vocabulary:trans-membrane affymetrix vocabulary:trans membrane affymetrix vocabulary:trans membrane affymetrix
affymetrix,http://bio2rdf.org/affymetrix_vocabulary:x-interpro,affymetrix_vocabulary:x-interpro,166013,http://bio2rdf.org/affymetrix_vocabulary:x-interpro affymetrix_vocabulary:x-interpro affymetrix vocabulary:x interpro affymetrix vocabulary:x interpro affymetrix
affymetrix,http://bio2rdf.org/affymetrix_vocabulary:x-ec,affymetrix_vocabulary:x-ec,161555,http://bio2rdf.org/affymetrix_vocabulary:x-ec affymetrix_vocabulary:x-ec affymetrix vocabulary:x ec affymetrix vocabulary:x ec affymetrix
affymetrix,http://bio2rdf.org/affymetrix_vocabulary:x-mgi,affymetrix_vocabulary:x-mgi,153634,http://bio2rdf.org/affymetrix_vocabulary:x-mgi affymetrix_vocabulary:x-mgi affymetrix vocabulary:x mgi affymetrix vocabulary:x mgi affymetrix
affymetrix,http://bio2rdf.org/affymetrix_vocabulary:pathway,affymetrix_vocabulary:pathway,110727,http://bio2rdf.org/affymetrix_vocabulary:pathway affymetrix_vocabulary:pathway affymetrix vocabulary:pathway affymetrix vocabulary:pathway affymetrix
affymetrix,http://bio2rdf.org/affymetrix_vocabulary:x-flybase,affymetrix_vocabulary:x-flybase,28938,http://bio2rdf.org/affymetrix_vocabulary:x-flybase affymetrix_vocabulary:x-flybase affymetrix vocabulary:x flybase affymetrix vocabulary:x flybase affymetrix
affymetrix,http://bio2rdf.org/affymetrix_vocabulary:x-agi,affymetrix_vocabulary:x-agi,22619,http://bio2rdf.org/affymetrix_vocabulary:x-agi affymetrix_vocabulary:x-agi affymetrix vocabulary:x agi affymetrix vocabulary:x agi affymetrix
affymetrix,http://bio2rdf.org/affymetrix_vocabulary:x-sgd,affymetrix_vocabulary:x-sgd,21482,http://bio2rdf.org/affymetrix_vocabulary:x-sgd affymetrix_vocabulary:x-sgd affymetrix vocabulary:x sgd affymetrix vocabulary:x sgd affymetrix
affymetrix,http://bio2rdf.org/affymetrix_vocabulary:x-wormbase,affymetrix_vocabulary:x-wormbase,17785,http://bio2rdf.org/affymetrix_vocabulary:x-wormbase affymetrix_vocabulary:x-wormbase affymetrix vocabulary:x wormbase affymetrix vocabulary:x wormbase affymetrix
affymetrix,http://bio2rdf.org/affymetrix_vocabulary:qtl,affymetrix_vocabulary:qtl,2900,http://bio2rdf.org/affymetrix_vocabulary:qtl affymetrix_vocabulary:qtl affymetrix vocabulary:qtl affymetrix vocabulary:qtl affymetrix
affymetrix,http://bio2rdf.org/affymetrix_vocabulary:x-rgd,affymetrix_vocabulary:x-rgd,1012,http://bio2rdf.org/affymetrix_vocabulary:x-rgd affymetrix_vocabulary:x-rgd affymetrix vocabulary:x rgd affymetrix vocabulary:x rgd affymetrix
affymetrix,http://vocab.sindice.net/analytics#target,target,454,http://vocab.sindice.net/analytics#target target target target affymetrix
affymetrix,http://vocab.sindice.net/analytics#label,label,314,http://vocab.sindice.net/analytics#label label label label affymetrix
affymetrix,http://vocab.sindice.net/analytics#cardinality,cardinality,284,http://vocab.sindice.net/analytics#cardinality cardinality cardinality cardinality affymetrix
affymetrix,http://vocab.sindice.net/analytics#source,source,227,http://vocab.sindice.net/analytics#source source source source affymetrix
affymetrix,http://vocab.sindice.net/analytics#publishedIn,publishedIn,227,http://vocab.sindice.net/analytics#publishedIn publishedIn published in published in affymetrix
affymetrix,http://bio2rdf.org/dataset_vocabulary:has_predicate,dataset_vocabulary:has_predicate,160,http://bio2rdf.org/dataset_vocabulary:has_predicate dataset_vocabulary:has_predicate dataset vocabulary:has predicate dataset vocabulary:has predicate affymetrix
affymetrix,http://bio2rdf.org/dataset_vocabulary:has_subject_count,dataset_vocabulary:has_subject_count,81,http://bio2rdf.org/dataset_vocabulary:has_subject_count dataset_vocabulary:has_subject_count dataset vocabulary:has subject count dataset vocabulary:has subject count affymetrix
affymetrix,http://bio2rdf.org/dataset_vocabulary:has_count,dataset_vocabulary:has_count,81,http://bio2rdf.org/dataset_vocabulary:has_count dataset_vocabulary:has_count dataset vocabulary:has count dataset vocabulary:has count affymetrix
affymetrix,http://rdfs.org/ns/void#dataDump,dataDump,63,http://rdfs.org/ns/void#dataDump dataDump data dump data dump affymetrix
affymetrix,http://bio2rdf.org/affymetrix_vocabulary:refseq-version,affymetrix_vocabulary:refseq-version,63,http://bio2rdf.org/affymetrix_vocabulary:refseq-version affymetrix_vocabulary:refseq-version affymetrix vocabulary:refseq version affymetrix vocabulary:refseq version affymetrix
affymetrix,http://bio2rdf.org/affymetrix_vocabulary:refseq-date,affymetrix_vocabulary:refseq-date,63,http://bio2rdf.org/affymetrix_vocabulary:refseq-date affymetrix_vocabulary:refseq-date affymetrix vocabulary:refseq date affymetrix vocabulary:refseq date affymetrix
affymetrix,http://bio2rdf.org/affymetrix_vocabulary:netaffx-annotation-tabular-format-version,affymetrix_vocabulary:netaffx-annotation-tabular-format-version,63,http://bio2rdf.org/affymetrix_vocabulary:netaffx-annotation-tabular-format-version affymetrix_vocabulary:netaffx-annotation-tabular-format-version affymetrix vocabulary:netaffx annotation tabular format version affymetrix vocabulary:netaffx annotation tabular format version affymetrix
affymetrix,http://bio2rdf.org/affymetrix_vocabulary:netaffx-annotation-netaffx-build,affymetrix_vocabulary:netaffx-annotation-netaffx-build,63,http://bio2rdf.org/affymetrix_vocabulary:netaffx-annotation-netaffx-build affymetrix_vocabulary:netaffx-annotation-netaffx-build affymetrix vocabulary:netaffx annotation netaffx build affymetrix vocabulary:netaffx annotation netaffx build affymetrix
affymetrix,http://bio2rdf.org/affymetrix_vocabulary:netaffx-annotation-docgen-version,affymetrix_vocabulary:netaffx-annotation-docgen-version,63,http://bio2rdf.org/affymetrix_vocabulary:netaffx-annotation-docgen-version affymetrix_vocabulary:netaffx-annotation-docgen-version affymetrix vocabulary:netaffx annotation docgen version affymetrix vocabulary:netaffx annotation docgen version affymetrix
affymetrix,http://bio2rdf.org/affymetrix_vocabulary:netaffx-annotation-docgen-method,affymetrix_vocabulary:netaffx-annotation-docgen-method,63,http://bio2rdf.org/affymetrix_vocabulary:netaffx-annotation-docgen-method affymetrix_vocabulary:netaffx-annotation-docgen-method affymetrix vocabulary:netaffx annotation docgen method affymetrix vocabulary:netaffx annotation docgen method affymetrix
affymetrix,http://bio2rdf.org/affymetrix_vocabulary:netaffx-annotation-date,affymetrix_vocabulary:netaffx-annotation-date,63,http://bio2rdf.org/affymetrix_vocabulary:netaffx-annotation-date affymetrix_vocabulary:netaffx-annotation-date affymetrix vocabulary:netaffx annotation date affymetrix vocabulary:netaffx annotation date affymetrix
affymetrix,http://bio2rdf.org/affymetrix_vocabulary:ipi-date,affymetrix_vocabulary:ipi-date,63,http://bio2rdf.org/affymetrix_vocabulary:ipi-date affymetrix_vocabulary:ipi-date affymetrix vocabulary:ipi date affymetrix vocabulary:ipi date affymetrix
affymetrix,http://bio2rdf.org/affymetrix_vocabulary:genbank-version,affymetrix_vocabulary:genbank-version,63,http://bio2rdf.org/affymetrix_vocabulary:genbank-version affymetrix_vocabulary:genbank-version affymetrix vocabulary:genbank version affymetrix vocabulary:genbank version affymetrix
affymetrix,http://bio2rdf.org/affymetrix_vocabulary:genbank-date,affymetrix_vocabulary:genbank-date,63,http://bio2rdf.org/affymetrix_vocabulary:genbank-date affymetrix_vocabulary:genbank-date affymetrix vocabulary:genbank date affymetrix vocabulary:genbank date affymetrix
affymetrix,http://bio2rdf.org/affymetrix_vocabulary:entrezgene-date,affymetrix_vocabulary:entrezgene-date,63,http://bio2rdf.org/affymetrix_vocabulary:entrezgene-date affymetrix_vocabulary:entrezgene-date affymetrix vocabulary:entrezgene date affymetrix vocabulary:entrezgene date affymetrix
affymetrix,http://bio2rdf.org/affymetrix_vocabulary:create_date,affymetrix_vocabulary:create_date,63,http://bio2rdf.org/affymetrix_vocabulary:create_date affymetrix_vocabulary:create_date affymetrix vocabulary:create date affymetrix vocabulary:create date affymetrix
affymetrix,http://bio2rdf.org/affymetrix_vocabulary:chip_type,affymetrix_vocabulary:chip_type,63,http://bio2rdf.org/affymetrix_vocabulary:chip_type affymetrix_vocabulary:chip_type affymetrix vocabulary:chip type affymetrix vocabulary:chip type affymetrix
affymetrix,http://bio2rdf.org/dataset_vocabulary:has_predicate_unique_subject_unique_literal_count,dataset_vocabulary:has_predicate_unique_subject_unique_literal_count,49,http://bio2rdf.org/dataset_vocabulary:has_predicate_unique_subject_unique_literal_count dataset_vocabulary:has_predicate_unique_subject_unique_literal_count dataset vocabulary:has predicate unique subject unique literal count dataset vocabulary:has predicate unique subject unique literal count affymetrix
affymetrix,http://bio2rdf.org/dataset_vocabulary:has_predicate_literal_count,dataset_vocabulary:has_predicate_literal_count,49,http://bio2rdf.org/dataset_vocabulary:has_predicate_literal_count dataset_vocabulary:has_predicate_literal_count dataset vocabulary:has predicate literal count dataset vocabulary:has predicate literal count affymetrix
affymetrix,http://bio2rdf.org/dataset_vocabulary:has_literal_count,dataset_vocabulary:has_literal_count,49,http://bio2rdf.org/dataset_vocabulary:has_literal_count dataset_vocabulary:has_literal_count dataset vocabulary:has literal count dataset vocabulary:has literal count affymetrix
affymetrix,http://bio2rdf.org/affymetrix_vocabulary:genome-version-create_date,affymetrix_vocabulary:genome-version-create_date,47,http://bio2rdf.org/affymetrix_vocabulary:genome-version-create_date affymetrix_vocabulary:genome-version-create_date affymetrix vocabulary:genome version create date affymetrix vocabulary:genome version create date affymetrix
affymetrix,http://bio2rdf.org/affymetrix_vocabulary:genome-species,affymetrix_vocabulary:genome-species,47,http://bio2rdf.org/affymetrix_vocabulary:genome-species affymetrix_vocabulary:genome-species affymetrix vocabulary:genome species affymetrix vocabulary:genome species affymetrix
affymetrix,http://bio2rdf.org/affymetrix_vocabulary:genome-version-ucsc,affymetrix_vocabulary:genome-version-ucsc,41,http://bio2rdf.org/affymetrix_vocabulary:genome-version-ucsc affymetrix_vocabulary:genome-version-ucsc affymetrix vocabulary:genome version ucsc affymetrix vocabulary:genome version ucsc affymetrix
affymetrix,http://bio2rdf.org/affymetrix_vocabulary:ensembl-version,affymetrix_vocabulary:ensembl-version,41,http://bio2rdf.org/affymetrix_vocabulary:ensembl-version affymetrix_vocabulary:ensembl-version affymetrix vocabulary:ensembl version affymetrix vocabulary:ensembl version affymetrix
affymetrix,http://bio2rdf.org/affymetrix_vocabulary:ensembl-date,affymetrix_vocabulary:ensembl-date,41,http://bio2rdf.org/affymetrix_vocabulary:ensembl-date affymetrix_vocabulary:ensembl-date affymetrix vocabulary:ensembl date affymetrix vocabulary:ensembl date affymetrix
affymetrix,http://bio2rdf.org/dataset_vocabulary:has_object_count,dataset_vocabulary:has_object_count,32,http://bio2rdf.org/dataset_vocabulary:has_object_count dataset_vocabulary:has_object_count dataset vocabulary:has object count dataset vocabulary:has object count affymetrix
affymetrix,http://vocab.sindice.net/analytics#type,type,31,http://vocab.sindice.net/analytics#type type type type affymetrix
affymetrix,http://bio2rdf.org/dataset_vocabulary:has_predicate_unique_subject_unique_object_count,dataset_vocabulary:has_predicate_unique_subject_unique_object_count,30,http://bio2rdf.org/dataset_vocabulary:has_predicate_unique_subject_unique_object_count dataset_vocabulary:has_predicate_unique_subject_unique_object_count dataset vocabulary:has predicate unique subject unique object count dataset vocabulary:has predicate unique subject unique object count affymetrix
affymetrix,http://bio2rdf.org/dataset_vocabulary:has_predicate_object_count,dataset_vocabulary:has_predicate_object_count,30,http://bio2rdf.org/dataset_vocabulary:has_predicate_object_count dataset_vocabulary:has_predicate_object_count dataset vocabulary:has predicate object count dataset vocabulary:has predicate object count affymetrix
affymetrix,http://vocab.sindice.net/domain_uri,domain_uri,26,http://vocab.sindice.net/domain_uri domain_uri domain uri domain uri affymetrix
affymetrix,http://vocab.sindice.net/domain,domain,26,http://vocab.sindice.net/domain domain domain domain affymetrix
affymetrix,http://bio2rdf.org/affymetrix_vocabulary:genome-version-ncbi,affymetrix_vocabulary:genome-version-ncbi,20,http://bio2rdf.org/affymetrix_vocabulary:genome-version-ncbi affymetrix_vocabulary:genome-version-ncbi affymetrix vocabulary:genome version ncbi affymetrix vocabulary:genome version ncbi affymetrix
affymetrix,http://bio2rdf.org/affymetrix_vocabulary:unigene-date,affymetrix_vocabulary:unigene-date,12,http://bio2rdf.org/affymetrix_vocabulary:unigene-date affymetrix_vocabulary:unigene-date affymetrix vocabulary:unigene date affymetrix vocabulary:unigene date affymetrix
affymetrix,http://bio2rdf.org/affymetrix_vocabulary:mirbase-version,affymetrix_vocabulary:mirbase-version,12,http://bio2rdf.org/affymetrix_vocabulary:mirbase-version affymetrix_vocabulary:mirbase-version affymetrix vocabulary:mirbase version affymetrix vocabulary:mirbase version affymetrix
affymetrix,http://bio2rdf.org/affymetrix_vocabulary:mirbase-date,affymetrix_vocabulary:mirbase-date,12,http://bio2rdf.org/affymetrix_vocabulary:mirbase-date affymetrix_vocabulary:mirbase-date affymetrix vocabulary:mirbase date affymetrix vocabulary:mirbase date affymetrix
affymetrix,http://purl.org/dc/terms/rights,rights,5,http://purl.org/dc/terms/rights rights rights rights affymetrix
affymetrix,http://bio2rdf.org/dataset_vocabulary:has_type_relation_type_count,dataset_vocabulary:has_type_relation_type_count,2,http://bio2rdf.org/dataset_vocabulary:has_type_relation_type_count dataset_vocabulary:has_type_relation_type_count dataset vocabulary:has type relation type count dataset vocabulary:has type relation type count affymetrix
affymetrix,http://bio2rdf.org/dataset_vocabulary:has_type_count,dataset_vocabulary:has_type_count,2,http://bio2rdf.org/dataset_vocabulary:has_type_count dataset_vocabulary:has_type_count dataset vocabulary:has type count dataset vocabulary:has type count affymetrix
affymetrix,http://bio2rdf.org/dataset_vocabulary:has_type,dataset_vocabulary:has_type,2,http://bio2rdf.org/dataset_vocabulary:has_type dataset_vocabulary:has_type dataset vocabulary:has type dataset vocabulary:has type affymetrix
affymetrix,http://bio2rdf.org/dataset_vocabulary:has_subject_type,dataset_vocabulary:has_subject_type,2,http://bio2rdf.org/dataset_vocabulary:has_subject_type dataset_vocabulary:has_subject_type dataset vocabulary:has subject type dataset vocabulary:has subject type affymetrix
affymetrix,http://bio2rdf.org/dataset_vocabulary:has_object_type,dataset_vocabulary:has_object_type,2,http://bio2rdf.org/dataset_vocabulary:has_object_type dataset_vocabulary:has_object_type dataset vocabulary:has object type dataset vocabulary:has object type affymetrix
affymetrix,http://xmlns.com/foaf/0.1/homepage,homepage,1,http://xmlns.com/foaf/0.1/homepage homepage homepage homepage affymetrix
affymetrix,http://www.w3.org/ns/prov#wasDerivedFrom,wasDerivedFrom,1,http://www.w3.org/ns/prov#wasDerivedFrom wasDerivedFrom was derived from was derived from affymetrix
affymetrix,http://www.w3.org/2000/01/rdf-schema#seeAlso,seeAlso,1,http://www.w3.org/2000/01/rdf-schema#seeAlso seeAlso see also see also affymetrix
affymetrix,http://rdfs.org/ns/void#sparqlEndpoint,sparqlEndpoint,1,http://rdfs.org/ns/void#sparqlEndpoint sparqlEndpoint sparql endpoint sparql endpoint affymetrix
affymetrix,http://purl.org/dc/terms/publisher,publisher,1,http://purl.org/dc/terms/publisher publisher publisher publisher affymetrix
affymetrix,http://purl.org/dc/terms/creator,creator,1,http://purl.org/dc/terms/creator creator creator creator affymetrix
affymetrix,http://purl.org/dc/terms/created,created,1,http://purl.org/dc/terms/created created created created affymetrix
affymetrix,http://bio2rdf.org/dataset_vocabulary:has_url,dataset_vocabulary:has_url,1,http://bio2rdf.org/dataset_vocabulary:has_url dataset_vocabulary:has_url dataset vocabulary:has url dataset vocabulary:has url affymetrix
affymetrix,http://bio2rdf.org/dataset_vocabulary:has_unique_subject_count,dataset_vocabulary:has_unique_subject_count,1,http://bio2rdf.org/dataset_vocabulary:has_unique_subject_count dataset_vocabulary:has_unique_subject_count dataset vocabulary:has unique subject count dataset vocabulary:has unique subject count affymetrix
affymetrix,http://bio2rdf.org/dataset_vocabulary:has_unique_predicate_count,dataset_vocabulary:has_unique_predicate_count,1,http://bio2rdf.org/dataset_vocabulary:has_unique_predicate_count dataset_vocabulary:has_unique_predicate_count dataset vocabulary:has unique predicate count dataset vocabulary:has unique predicate count affymetrix
affymetrix,http://bio2rdf.org/dataset_vocabulary:has_unique_object_count,dataset_vocabulary:has_unique_object_count,1,http://bio2rdf.org/dataset_vocabulary:has_unique_object_count dataset_vocabulary:has_unique_object_count dataset vocabulary:has unique object count dataset vocabulary:has unique object count affymetrix
affymetrix,http://bio2rdf.org/dataset_vocabulary:has_triple_count,dataset_vocabulary:has_triple_count,1,http://bio2rdf.org/dataset_vocabulary:has_triple_count dataset_vocabulary:has_triple_count dataset vocabulary:has triple count dataset vocabulary:has triple count affymetrix
affymetrix,http://bio2rdf.org/affymetrix_vocabulary:tair-version,affymetrix_vocabulary:tair-version,1,http://bio2rdf.org/affymetrix_vocabulary:tair-version affymetrix_vocabulary:tair-version affymetrix vocabulary:tair version affymetrix vocabulary:tair version affymetrix
affymetrix,http://bio2rdf.org/affymetrix_vocabulary:tair-date,affymetrix_vocabulary:tair-date,1,http://bio2rdf.org/affymetrix_vocabulary:tair-date affymetrix_vocabulary:tair-date affymetrix vocabulary:tair date affymetrix vocabulary:tair date affymetrix
affymetrix,http://bio2rdf.org/affymetrix_vocabulary:rgap-version,affymetrix_vocabulary:rgap-version,1,http://bio2rdf.org/affymetrix_vocabulary:rgap-version affymetrix_vocabulary:rgap-version affymetrix vocabulary:rgap version affymetrix vocabulary:rgap version affymetrix
affymetrix,http://bio2rdf.org/affymetrix_vocabulary:rgap-date,affymetrix_vocabulary:rgap-date,1,http://bio2rdf.org/affymetrix_vocabulary:rgap-date affymetrix_vocabulary:rgap-date affymetrix vocabulary:rgap date affymetrix vocabulary:rgap date affymetrix
affymetrix,http://bio2rdf.org/affymetrix_vocabulary:jgi-version,affymetrix_vocabulary:jgi-version,1,http://bio2rdf.org/affymetrix_vocabulary:jgi-version affymetrix_vocabulary:jgi-version affymetrix vocabulary:jgi version affymetrix vocabulary:jgi version affymetrix
affymetrix,http://bio2rdf.org/affymetrix_vocabulary:jgi-date,affymetrix_vocabulary:jgi-date,1,http://bio2rdf.org/affymetrix_vocabulary:jgi-date affymetrix_vocabulary:jgi-date affymetrix vocabulary:jgi date affymetrix vocabulary:jgi date affymetrix
